year,month,expected_days,valid_days,completeness_pct,is_complete_period,mean_temperature_C,mean_max_temperature_C,mean_min_temperature_C,mean_diurnal_range_C,precipitation_mm,mean_relative_humidity_pct,mean_solar_radiation_kWh_m2_day,hot_day_count,frost_day_count,dry_day_count,heavy_rain_day_count,longest_dry_spell_days
2005,9,30,30,100.0,True,24.014333333333337,31.776333333333334,17.659666666666666,14.11666666666667,11.870000000000001,62.883,19.815,0,0,26,0,15
2005,10,31,31,100.0,True,17.17774193548387,24.35741935483871,11.478709677419356,12.878709677419357,97.3,70.42290322580644,14.243870967741938,0,0,26,2,21
2005,11,30,30,100.0,True,11.426999999999998,18.651666666666667,5.224333333333333,13.427333333333333,79.64,68.10499999999999,11.174333333333333,0,5,22,1,14
2005,12,31,31,100.0,True,3.7022580645161285,9.863870967741935,-1.3348387096774192,11.198709677419352,125.58,82.35225806451615,9.403870967741932,0,23,19,2,6
2006,1,31,31,100.0,True,7.861290322580646,13.931612903225806,2.6287096774193546,11.302903225806455,109.17000000000002,83.55483870967741,9.903225806451612,0,12,18,1,7
2006,2,28,28,100.0,True,5.647142857142858,11.750714285714285,0.14607142857142855,11.604642857142855,66.75,80.03964285714288,12.212857142857144,0,16,17,0,6
2006,3,31,31,100.0,True,10.583548387096773,17.201290322580647,4.64741935483871,12.553870967741938,48.22999999999999,75.44516129032259,16.83225806451613,0,5,25,0,9
2006,4,30,30,100.0,True,17.577,24.466999999999995,11.002,13.465000000000002,60.58,73.426,20.691333333333333,0,0,21,0,10
2006,5,31,31,100.0,True,20.696451612903225,27.58612903225807,13.77290322580645,13.81322580645161,53.440000000000005,67.2216129032258,22.961935483870967,1,0,22,0,5
2006,6,30,30,100.0,True,25.49666666666667,32.84333333333333,18.611666666666668,14.231666666666666,131.90999999999997,61.99666666666667,24.362333333333336,5,0,17,1,7
2006,7,31,31,100.0,True,27.490000000000002,34.48870967741936,20.97387096774193,13.51483870967742,72.94999999999999,63.68774193548388,21.91677419354838,18,0,16,0,6
2006,8,31,31,100.0,True,27.51483870967742,34.34548387096773,21.589999999999996,12.755483870967742,128.78,68.25967741935484,19.47709677419355,13,0,10,0,4
2006,9,30,30,100.0,True,21.378,27.863,15.958666666666664,11.904333333333334,104.37,74.19099999999999,17.039333333333335,0,0,17,1,4
2006,10,31,31,100.0,True,15.21935483870968,22.32096774193548,8.874838709677421,13.446129032258066,101.7,70.22774193548388,14.720645161290323,0,2,24,2,7
2006,11,30,30,100.0,True,10.290666666666665,17.255999999999997,4.579,12.676999999999998,100.83999999999999,77.58033333333333,11.405666666666667,0,4,22,1,6
2006,12,31,31,100.0,True,8.231935483870968,14.716129032258065,2.595483870967742,12.120645161290323,112.24,78.15774193548388,9.719032258064521,0,9,24,2,19
2007,1,31,31,100.0,True,6.302258064516129,12.149999999999997,1.1632258064516132,10.986774193548385,104.92999999999999,81.24032258064517,9.483225806451614,0,17,23,1,9
2007,2,28,28,100.0,True,4.8950000000000005,11.743214285714286,-0.7289285714285711,12.472142857142856,82.38,77.09321428571427,13.543214285714283,0,17,23,1,11
2007,3,31,31,100.0,True,13.036451612903226,20.04483870967742,6.946129032258064,13.098709677419357,96.46,79.41774193548385,16.945483870967745,0,5,27,1,15
2007,4,30,30,100.0,True,14.344333333333335,20.956,7.684333333333333,13.271666666666667,52.559999999999995,72.405,21.512666666666668,0,3,22,1,7
2007,5,31,31,100.0,True,20.90290322580645,28.178709677419356,13.73451612903226,14.444193548387096,42.01,63.57709677419355,24.440322580645166,0,0,26,0,19
2007,6,30,30,100.0,True,26.06,33.38933333333333,19.084999999999997,14.304333333333334,90.33999999999999,61.538000000000004,23.096999999999994,14,0,13,0,5
2007,7,31,31,100.0,True,25.901612903225807,32.332903225806454,20.102580645161293,12.230322580645163,95.64999999999999,66.28000000000002,19.562903225806455,2,0,11,0,4
2007,8,31,31,100.0,True,29.676129032258064,37.41935483870969,22.75580645161291,14.663548387096773,54.410000000000004,56.98612903225806,21.371935483870974,27,0,18,0,5
2007,9,30,30,100.0,True,24.26233333333333,32.056333333333335,17.94766666666667,14.108666666666664,40.31,59.19766666666668,18.832999999999995,4,0,25,1,10
2007,10,31,31,100.0,True,18.954838709677425,26.652258064516136,12.788064516129035,13.8641935483871,51.56,66.49419354838709,14.467096774193548,0,0,23,0,8
2007,11,30,30,100.0,True,10.542666666666664,18.519999999999996,3.849999999999999,14.67,41.279999999999994,62.18599999999999,12.430333333333332,0,4,25,0,13
2007,12,31,31,100.0,True,8.74258064516129,14.92516129032258,3.431935483870968,11.493225806451614,136.95,77.12258064516129,8.311935483870966,0,8,19,2,11
2008,1,31,31,100.0,True,3.661935483870968,9.399354838709678,-0.8506451612903225,10.250000000000002,81.46999999999998,79.09064516129033,10.406451612903224,0,22,21,0,8
2008,2,29,29,100.0,True,7.696551724137932,14.23103448275862,1.54,12.691034482758619,99.72999999999999,80.36206896551724,12.93551724137931,0,10,19,0,5
2008,3,31,31,100.0,True,10.64258064516129,17.523870967741935,4.2458064516129035,13.278064516129032,119.08,79.16580645161288,16.339354838709678,0,4,23,2,9
2008,4,30,30,100.0,True,15.367333333333335,21.46033333333333,9.470333333333336,11.989999999999998,83.80000000000001,78.39633333333333,19.166666666666668,0,0,21,0,6
2008,5,31,31,100.0,True,19.986451612903224,26.620322580645162,13.302903225806451,13.31741935483871,59.080000000000005,72.04129032258065,23.952258064516126,0,0,20,0,7
2008,6,30,30,100.0,True,27.058333333333337,34.36433333333333,20.057666666666663,14.306666666666667,40.61000000000001,58.23266666666666,25.363333333333333,11,0,18,0,9
2008,7,31,31,100.0,True,27.202903225806455,34.64645161290322,20.351935483870967,14.294516129032258,91.33,60.17,23.009354838709676,13,0,13,0,6
2008,8,31,31,100.0,True,26.580322580645166,33.65741935483871,20.494838709677417,13.162580645161292,136.51000000000002,63.40129032258065,20.28774193548387,12,0,18,1,4
2008,9,30,30,100.0,True,22.508333333333326,28.983333333333338,17.30466666666667,11.678666666666667,46.080000000000005,71.36733333333333,17.150666666666663,0,0,21,0,8
2008,10,31,31,100.0,True,15.44774193548387,22.7283870967742,9.44451612903226,13.283870967741937,81.67000000000002,68.1158064516129,15.458709677419353,0,1,27,1,7
2008,11,30,30,100.0,True,8.351666666666668,15.309333333333335,2.7776666666666667,12.531666666666666,82.71000000000001,71.095,11.634666666666664,0,11,22,0,8
2008,12,31,31,100.0,True,7.816129032258065,13.372580645161293,2.6119354838709676,10.760645161290324,127.37,83.00806451612901,7.800000000000001,0,15,17,1,4
2009,1,31,31,100.0,True,4.254516129032257,10.103225806451613,-0.7448387096774195,10.848064516129034,86.43999999999998,81.6858064516129,9.26548387096774,0,20,21,1,9
2009,2,28,28,100.0,True,6.069285714285713,12.91035714285714,0.2603571428571428,12.65,79.02000000000001,78.76107142857143,13.620714285714284,0,14,22,1,8
2009,3,31,31,100.0,True,10.359354838709677,16.255806451612905,5.1729032258064525,11.08290322580645,164.89000000000001,82.58935483870968,14.670967741935483,0,4,18,3,10
2009,4,30,30,100.0,True,15.052666666666669,21.297,8.732666666666667,12.564333333333334,94.11,79.247,20.986333333333334,0,1,22,1,10
2009,5,31,31,100.0,True,20.220322580645163,25.245161290322578,15.64677419354839,9.598387096774193,148.21,83.35935483870968,19.594193548387096,0,0,11,0,5
2009,6,30,30,100.0,True,25.419000000000004,31.05266666666667,19.991666666666667,11.060999999999998,95.65,75.91133333333333,24.475333333333335,1,0,19,1,5
2009,7,31,31,100.0,True,25.653548387096773,32.00677419354839,19.934193548387096,12.07258064516129,77.98,68.66161290322582,22.259032258064515,3,0,13,0,4
2009,8,31,31,100.0,True,26.29935483870968,32.779999999999994,20.63193548387096,12.148064516129033,93.5,69.57677419354839,20.338064516129037,7,0,13,0,5
2009,9,30,30,100.0,True,22.403000000000002,28.67866666666667,17.448333333333334,11.230333333333334,180.29000000000002,74.20133333333334,15.539,0,0,16,3,7
2009,10,31,31,100.0,True,15.189032258064515,20.556451612903224,10.291612903225806,10.264838709677424,194.89,82.65290322580645,11.814838709677419,0,0,16,2,5
2009,11,30,30,100.0,True,11.049999999999999,16.856,6.4076666666666675,10.44833333333333,140.20000000000002,83.70766666666667,10.431666666666665,0,0,22,2,8
2009,12,31,31,100.0,True,3.8609677419354838,8.66741935483871,-0.6483870967741935,9.315806451612904,217.86000000000004,86.96645161290323,7.787096774193548,0,21,18,4,5
2010,1,31,31,100.0,True,1.85258064516129,7.6341935483870955,-2.878064516129032,10.512258064516129,147.98999999999998,82.62548387096776,10.097096774193549,0,20,24,2,15
2010,2,28,28,100.0,True,2.329285714285714,7.819642857142857,-2.025,9.844642857142857,108.60000000000001,83.22785714285715,13.400714285714287,0,22,20,1,6
2010,3,31,31,100.0,True,9.25516129032258,15.609677419354842,3.5848387096774195,12.024838709677418,85.32000000000001,81.47032258064516,15.520967741935483,0,7,22,0,7
2010,4,30,30,100.0,True,16.860666666666667,23.618999999999996,10.489666666666666,13.129333333333332,60.580000000000005,76.761,22.85666666666667,0,0,25,1,11
2010,5,31,31,100.0,True,21.752903225806456,27.346129032258066,16.479677419354836,10.866451612903226,128.76,79.89612903225806,20.99258064516129,0,0,17,1,5
2010,6,30,30,100.0,True,27.005666666666663,32.907000000000004,21.587666666666664,11.319333333333333,89.66,73.86133333333332,24.960666666666665,8,0,13,0,4
2010,7,31,31,100.0,True,28.723225806451616,35.700967741935486,22.606129032258057,13.09483870967742,84.78,65.5067741935484,23.701290322580647,19,0,13,0,6
2010,8,31,31,100.0,True,27.44161290322581,33.65774193548388,22.392580645161292,11.26516129032258,127.02000000000001,73.1832258064516,19.692580645161293,12,0,10,0,4
2010,9,30,30,100.0,True,24.570999999999994,32.311,17.883999999999997,14.427,103.2,61.932,19.512333333333338,5,0,22,2,10
2010,10,31,31,100.0,True,16.648064516129033,24.930322580645164,9.723225806451614,15.207096774193548,55.13000000000001,64.44129032258064,16.599999999999998,0,0,26,0,19
2010,11,30,30,100.0,True,10.594666666666667,17.751,4.883000000000001,12.867999999999999,94.48,72.661,10.668999999999999,0,3,21,1,10
2010,12,31,31,100.0,True,1.1203225806451613,7.129032258064517,-3.334516129032258,10.463548387096774,46.23,74.68870967741937,9.255483870967744,0,28,24,0,7
2011,1,31,31,100.0,True,2.234516129032258,8.090645161290322,-2.6406451612903226,10.731290322580646,64.13000000000001,81.74161290322581,9.903548387096775,0,26,23,0,6
2011,2,28,28,100.0,True,7.372142857142856,13.788214285714284,1.8942857142857146,11.893928571428571,102.83000000000001,80.74714285714283,13.0125,0,11,20,1,17
2011,3,31,31,100.0,True,11.041612903225808,16.77387096774194,5.532580645161291,11.241290322580646,187.35000000000002,81.42225806451611,14.863548387096772,0,2,16,3,4
2011,4,30,30,100.0,True,16.893666666666668,23.47533333333333,10.321666666666665,13.153666666666668,85.07,77.99266666666666,21.759333333333327,0,0,20,0,6
2011,5,31,31,100.0,True,21.140645161290323,27.465483870967745,14.775161290322579,12.69032258064516,58.23000000000001,72.68419354838711,23.32322580645161,1,0,21,0,8
2011,6,30,30,100.0,True,27.23166666666667,34.190000000000005,20.948333333333327,13.241666666666667,93.66999999999999,65.70166666666667,25.090999999999998,9,0,10,0,2
2011,7,31,31,100.0,True,28.606129032258064,35.03000000000001,22.6441935483871,12.3858064516129,75.31,65.84612903225806,22.718709677419348,18,0,15,0,4
2011,8,31,31,100.0,True,28.054838709677416,35.61258064516129,21.473870967741938,14.138709677419355,49.910000000000004,60.67193548387097,22.100000000000005,22,0,20,0,10
2011,9,30,30,100.0,True,23.01766666666667,29.671666666666667,17.43766666666667,12.234000000000002,101.27000000000001,68.01233333333332,16.576333333333334,3,0,19,0,13
2011,10,31,31,100.0,True,15.100967741935484,22.891935483870967,8.78483870967742,14.107096774193547,59.93000000000001,67.50741935483872,15.948709677419354,0,0,23,0,9
2011,11,30,30,100.0,True,11.279333333333334,18.413,5.164666666666666,13.248333333333335,110.08999999999997,74.73966666666666,11.098666666666668,0,3,19,1,5
2011,12,31,31,100.0,True,8.345161290322581,14.319677419354836,3.180967741935484,11.138709677419355,101.71,82.40806451612904,8.595806451612903,0,5,21,1,8
2012,1,31,31,100.0,True,6.803225806451614,12.937741935483873,1.5638709677419353,11.373870967741935,101.28000000000002,82.28870967741935,9.680322580645162,0,13,18,0,6
2012,2,29,29,100.0,True,8.156551724137932,14.22103448275862,2.5548275862068968,11.666206896551726,48.59,81.7841379310345,11.951379310344828,0,7,18,0,10
2012,3,31,31,100.0,True,15.684193548387094,21.846451612903223,10.14032258064516,11.706129032258062,84.37,80.61612903225806,16.921935483870964,0,1,15,1,5
2012,4,30,30,100.0,True,17.268666666666668,23.74666666666666,10.93,12.816666666666663,72.16999999999999,74.42099999999999,20.819666666666663,0,0,20,0,10
2012,5,31,31,100.0,True,21.998709677419352,27.803870967741936,16.398387096774194,11.40548387096774,98.1,73.92354838709676,21.94161290322581,0,0,17,1,6
2012,6,30,30,100.0,True,24.415,31.147000000000002,18.02566666666667,13.12133333333333,85.76,66.87266666666666,24.267,6,0,18,0,7
2012,7,31,31,100.0,True,28.294193548387096,34.9283870967742,22.46129032258065,12.467096774193546,142.71000000000004,68.73225806451613,22.975161290322585,16,0,9,0,3
2012,8,31,31,100.0,True,24.902258064516126,30.764516129032252,19.777096774193552,10.98741935483871,143.23999999999998,75.85032258064518,19.84741935483871,2,0,12,1,4
2012,9,30,30,100.0,True,22.084666666666674,28.513333333333332,16.584,11.929333333333336,89.76,72.984,17.345666666666666,0,0,20,0,10
2012,10,31,31,100.0,True,15.997096774193547,22.77290322580645,10.316129032258067,12.456774193548386,60.18,71.18612903225808,14.401935483870966,0,0,27,1,16
2012,11,30,30,100.0,True,9.342666666666668,17.07633333333333,3.4490000000000007,13.627333333333334,24.12,67.25466666666667,11.802,0,2,24,0,11
2012,12,31,31,100.0,True,8.629999999999999,14.518709677419356,4.001935483870968,10.516774193548386,145.13000000000002,78.05161290322582,7.702258064516129,0,7,19,2,8
2013,1,31,31,100.0,True,7.714193548387096,13.467741935483868,2.769032258064516,10.698709677419354,163.01,84.98677419354837,8.62032258064516,0,13,21,2,8
2013,2,28,28,100.0,True,5.391785714285715,11.560714285714287,0.3732142857142858,11.187499999999998,125.96000000000001,81.0235714285714,11.534642857142856,0,13,15,1,4
2013,3,31,31,100.0,True,7.53741935483871,14.112903225806452,1.6006451612903225,12.512258064516132,105.66000000000001,77.01806451612903,16.971612903225807,0,16,22,1,5
2013,4,30,30,100.0,True,15.166666666666666,21.271333333333338,9.188666666666666,12.082666666666665,130.69,79.51766666666667,19.754999999999995,0,0,20,1,7
2013,5,31,31,100.0,True,18.80032258064516,24.179032258064517,13.396129032258061,10.782903225806448,127.31000000000002,80.87677419354839,21.60741935483871,0,0,20,2,8
2013,6,30,30,100.0,True,23.915666666666663,28.954000000000004,19.467,9.487,181.85,83.08666666666667,22.15233333333334,0,0,9,1,3
2013,7,31,31,100.0,True,24.963225806451618,29.490967741935478,21.15032258064516,8.340645161290322,308.15000000000003,84.4258064516129,20.07935483870968,0,0,5,2,2
2013,8,31,31,100.0,True,24.0583870967742,28.97387096774193,19.82774193548387,9.146129032258065,172.61,82.95451612903226,18.36935483870968,0,0,9,0,5
2013,9,30,30,100.0,True,21.381999999999998,27.109999999999996,16.216666666666665,10.893333333333334,63.08,78.64233333333335,18.62366666666667,0,0,24,0,8
2013,10,31,31,100.0,True,16.436129032258066,22.52935483870967,11.008387096774193,11.520967741935484,30.190000000000005,77.16258064516127,14.130322580645165,0,1,28,0,14
2013,11,30,30,100.0,True,8.085333333333333,14.70166666666667,2.3183333333333334,12.383333333333333,95.26,71.73466666666668,11.352333333333332,0,10,21,1,13
2013,12,31,31,100.0,True,7.452903225806451,12.965161290322579,2.7048387096774196,10.26032258064516,214.72,83.08032258064519,7.869354838709677,0,11,16,2,5
2014,1,31,31,100.0,True,1.1225806451612903,7.126774193548387,-3.8770967741935487,11.003870967741937,90.24000000000001,77.51870967741934,10.663548387096775,0,26,22,2,13
2014,2,28,28,100.0,True,6.374999999999999,12.339285714285714,1.3260714285714286,11.013214285714286,87.28000000000002,82.92107142857141,13.074642857142859,0,9,15,0,7
2014,3,31,31,100.0,True,8.517096774193547,15.253225806451615,2.175806451612903,13.077419354838707,103.99,79.91451612903226,15.959354838709677,0,10,20,1,5
2014,4,30,30,100.0,True,15.487333333333332,21.612333333333332,9.801666666666668,11.810666666666664,117.81000000000002,79.993,19.509666666666664,0,1,20,1,5
2014,5,31,31,100.0,True,20.806451612903228,26.501935483870966,15.14774193548387,11.354193548387096,88.73,79.37935483870969,23.153225806451612,0,0,20,1,8
2014,6,30,30,100.0,True,25.18,31.078333333333333,19.75366666666667,11.324666666666667,89.56000000000002,74.78,23.43233333333334,0,0,11,0,4
2014,7,31,31,100.0,True,26.026129032258066,32.56967741935484,20.228064516129038,12.341612903225803,105.46000000000001,68.69,22.08709677419355,6,0,15,0,4
2014,8,31,31,100.0,True,25.84225806451613,32.717419354838704,19.666451612903224,13.050967741935484,81.29,67.13741935483871,21.296774193548387,7,0,17,0,6
2014,9,30,30,100.0,True,23.081666666666663,29.499999999999996,18.082666666666668,11.417333333333339,103.33000000000001,74.83200000000001,15.379,0,0,15,0,9
2014,10,31,31,100.0,True,16.97193548387097,24.29903225806451,10.744193548387099,13.55483870967742,86.56000000000002,73.0567741935484,15.26741935483871,0,0,23,1,17
2014,11,30,30,100.0,True,7.707333333333334,15.18533333333333,1.793,13.392333333333333,104.79000000000002,69.63566666666667,11.707333333333333,0,14,22,1,9
2014,12,31,31,100.0,True,7.445806451612902,13.293548387096775,3.0341935483870968,10.259354838709676,103.14999999999999,83.8016129032258,8.13258064516129,0,6,22,1,9
2015,1,31,31,100.0,True,4.1641935483870975,10.035483870967743,-0.7706451612903225,10.806129032258065,87.10000000000002,79.38516129032259,9.987741935483871,0,20,24,0,9
2015,2,28,28,100.0,True,2.730714285714286,8.952142857142857,-2.9092857142857143,11.861428571428572,90.26000000000002,75.65285714285714,12.506785714285712,0,22,16,0,6
2015,3,31,31,100.0,True,11.869032258064516,18.20967741935484,6.24741935483871,11.962258064516128,73.46999999999998,80.21806451612902,14.432580645161293,0,4,20,0,5
2015,4,30,30,100.0,True,16.884333333333338,22.53566666666666,11.393,11.142666666666669,138.48000000000002,80.98466666666668,17.587333333333333,0,0,15,2,4
2015,5,31,31,100.0,True,21.633870967741938,28.08709677419355,15.543870967741936,12.543225806451611,54.78999999999999,74.17258064516129,24.77387096774193,0,0,22,0,9
2015,6,30,30,100.0,True,26.344999999999995,32.846666666666664,20.340999999999998,12.505666666666666,109.03000000000002,70.12433333333334,24.81766666666667,11,0,15,0,6
2015,7,31,31,100.0,True,27.79806451612903,34.34967741935483,21.931935483870966,12.417741935483871,80.15999999999998,68.06451612903227,22.48548387096774,17,0,13,0,5
2015,8,31,31,100.0,True,26.601935483870967,33.086451612903225,21.151612903225804,11.93483870967742,124.17,66.96838709677421,20.737741935483875,6,0,18,0,6
2015,9,30,30,100.0,True,22.831666666666663,29.211666666666666,17.778,11.433666666666666,107.80999999999999,71.94599999999998,16.201333333333334,0,0,18,1,13
2015,10,31,31,100.0,True,15.65935483870968,21.328064516129032,10.521290322580645,10.806774193548385,224.07999999999996,79.81935483870966,13.126129032258063,0,0,21,2,12
2015,11,30,30,100.0,True,12.374333333333333,18.03366666666667,7.660333333333331,10.373333333333331,225.38999999999996,84.51066666666665,8.797333333333334,0,3,18,4,9
2015,12,31,31,100.0,True,12.593548387096776,17.47967741935484,8.299032258064516,9.180645161290322,266.88,89.52161290322583,7.704516129032259,0,4,15,5,11
2016,1,31,31,100.0,True,3.241935483870969,8.729354838709677,-1.2135483870967745,9.942903225806452,80.53,84.85677419354839,10.35193548387097,0,21,23,2,7
2016,2,29,29,100.0,True,6.573793103448275,12.39137931034483,1.8151724137931031,10.576206896551726,101.60000000000001,82.60310344827589,12.65793103448276,0,14,21,1,10
2016,3,31,31,100.0,True,13.541935483870969,19.70032258064516,7.720645161290322,11.979677419354841,60.32000000000001,81.8625806451613,17.281290322580645,0,1,22,0,9
2016,4,30,30,100.0,True,15.626,21.699000000000005,9.596333333333332,12.102666666666666,40.93,76.56033333333335,21.960333333333327,0,1,23,0,9
2016,5,31,31,100.0,True,19.766451612903225,25.624193548387094,14.33258064516129,11.29161290322581,111.19,77.95129032258065,22.942258064516132,0,0,16,1,6
2016,6,30,30,100.0,True,26.966333333333335,33.956,20.446666666666665,13.50933333333333,54.470000000000006,64.90933333333332,25.084666666666667,13,0,18,0,7
2016,7,31,31,100.0,True,29.257741935483867,36.1683870967742,22.869032258064518,13.299354838709679,79.08000000000001,63.1574193548387,24.08516129032258,22,0,10,0,3
2016,8,31,31,100.0,True,27.804516129032255,34.31967741935484,22.331612903225807,11.988064516129032,119.51,70.03064516129034,20.886774193548383,10,0,8,0,4
2016,9,30,30,100.0,True,25.207666666666665,32.522,19.386333333333333,13.135666666666667,60.120000000000005,66.086,19.26833333333333,7,0,23,1,9
2016,10,31,31,100.0,True,18.97645161290323,27.39774193548388,12.32774193548387,15.07,18.810000000000002,62.96935483870966,16.54258064516129,0,0,29,0,23
2016,11,30,30,100.0,True,12.777666666666669,20.929333333333332,6.603666666666666,14.325666666666669,53.69,58.656,12.082,0,3,26,1,14
2016,12,31,31,100.0,True,7.046774193548386,13.06741935483871,2.1193548387096772,10.948064516129032,71.27,76.19096774193548,7.707096774193547,0,10,24,0,9
2017,1,31,31,100.0,True,8.537419354838711,14.187419354838712,3.618064516129033,10.569354838709677,129.7,84.20935483870967,9.383870967741935,0,9,20,2,8
2017,2,28,28,100.0,True,10.84964285714286,17.83392857142857,4.5371428571428565,13.296785714285717,41.959999999999994,78.21285714285715,13.701785714285714,0,6,21,0,6
2017,3,31,31,100.0,True,11.358387096774196,18.165161290322576,5.086129032258065,13.079032258064515,88.54,73.83709677419357,17.612258064516126,0,8,17,0,4
2017,4,30,30,100.0,True,18.295666666666666,24.706666666666663,12.588666666666667,12.117999999999999,155.72,78.32133333333331,19.202333333333335,0,0,18,3,7
2017,5,31,31,100.0,True,20.764193548387098,27.00645161290322,14.849354838709678,12.157096774193551,149.30999999999997,76.21322580645162,21.72483870967742,0,0,16,1,6
2017,6,30,30,100.0,True,24.387999999999998,29.80866666666667,19.326,10.482666666666667,149.03,75.40499999999999,22.506333333333334,0,0,10,1,4
2017,7,31,31,100.0,True,27.38387096774193,33.83032258064516,21.82483870967742,12.00548387096774,87.75999999999999,71.57032258064517,24.83774193548387,9,0,12,0,5
2017,8,31,31,100.0,True,25.960000000000004,32.24322580645161,20.363548387096778,11.87967741935484,102.71,69.2490322580645,19.802580645161292,4,0,17,0,8
2017,9,30,30,100.0,True,22.472666666666665,29.144000000000002,16.406666666666663,12.737333333333334,92.94,67.85133333333333,18.990666666666662,0,0,25,1,18
2017,10,31,31,100.0,True,17.750322580645157,24.95,11.556774193548387,13.393225806451612,129.94,71.73935483870967,14.888064516129031,0,1,23,2,7
2017,11,30,30,100.0,True,10.827333333333334,17.618,5.369,12.249,30.060000000000002,77.23566666666669,10.899333333333333,0,1,25,0,12
2017,12,31,31,100.0,True,6.085806451612904,12.042258064516131,1.481290322580645,10.560967741935487,75.96000000000001,79.80709677419355,8.271290322580645,0,15,25,1,10
2018,1,31,31,100.0,True,2.7616129032258065,9.051612903225807,-2.4177419354838707,11.469354838709679,97.57999999999998,74.94935483870967,10.63258064516129,0,21,24,1,10
2018,2,28,28,100.0,True,11.936785714285714,17.354642857142856,7.087857142857142,10.266785714285716,134.11,85.46571428571428,9.797142857142857,0,6,15,2,5
2018,3,31,31,100.0,True,9.5758064516129,15.786129032258069,3.42741935483871,12.358709677419357,84.72,77.57580645161292,15.749354838709678,0,9,21,0,4
2018,4,30,30,100.0,True,13.960333333333333,20.302666666666667,7.156666666666666,13.146000000000004,122.43999999999998,76.273,20.35066666666667,0,1,22,2,6
2018,5,31,31,100.0,True,22.120967741935484,27.55483870967742,17.108064516129033,10.446774193548384,209.32000000000002,80.91419354838709,21.245806451612903,0,0,11,2,6
2018,6,30,30,100.0,True,25.808,31.475333333333335,20.662333333333333,10.812999999999999,89.05000000000001,77.99266666666668,25.34766666666666,2,0,9,0,4
2018,7,31,31,100.0,True,26.328064516129032,31.770322580645157,21.36193548387097,10.408387096774193,127.91,75.36354838709678,22.47612903225806,1,0,9,0,4
2018,8,31,31,100.0,True,26.04290322580645,31.83096774193549,20.84483870967742,10.986129032258065,122.60999999999999,74.5974193548387,21.61032258064516,1,0,15,1,10
2018,9,30,30,100.0,True,26.016000000000002,32.20266666666667,21.198999999999998,11.003666666666666,89.38000000000004,73.17633333333333,17.002,0,0,16,1,7
2018,10,31,31,100.0,True,17.947096774193547,24.573870967741943,12.424516129032256,12.149354838709677,125.55000000000003,74.2383870967742,14.611612903225806,0,0,24,2,8
2018,11,30,30,100.0,True,8.554,14.010666666666667,3.622333333333333,10.388333333333332,185.36,85.187,9.542000000000002,0,5,14,2,7
2018,12,31,31,100.0,True,6.661290322580646,11.26741935483871,2.700967741935484,8.566451612903226,235.11,88.53225806451613,7.394193548387097,0,9,17,4,5
2019,1,31,31,100.0,True,5.669032258064514,11.372258064516128,0.8561290322580647,10.516129032258066,128.18,84.22612903225809,9.571612903225807,0,16,20,2,7
2019,2,28,28,100.0,True,9.706428571428573,15.005357142857145,4.897857142857143,10.1075,136.51999999999998,84.9092857142857,9.857857142857144,0,3,13,0,9
2019,3,31,31,100.0,True,10.383225806451613,16.53870967741935,4.735806451612905,11.802903225806451,77.89,78.9883870967742,16.39,0,4,24,1,9
2019,4,30,30,100.0,True,16.740666666666666,22.973333333333333,10.851666666666667,12.121666666666664,102.30000000000001,79.518,20.26366666666667,0,0,19,1,5
2019,5,31,31,100.0,True,23.080000000000005,28.887741935483866,17.542580645161287,11.345161290322583,61.28,76.60129032258064,23.94129032258065,0,0,24,0,10
2019,6,30,30,100.0,True,24.197,29.692,19.258333333333336,10.433666666666666,144.89,76.31533333333333,21.933999999999994,0,0,14,2,4
2019,7,31,31,100.0,True,27.70806451612904,34.04741935483871,21.930322580645164,12.117096774193548,78.01,67.98741935483869,22.718387096774194,12,0,15,0,7
2019,8,31,31,100.0,True,26.854516129032266,33.69967741935484,20.948064516129037,12.751612903225807,124.63,69.35032258064516,21.11935483870968,13,0,12,0,4
2019,9,30,30,100.0,True,26.65833333333334,34.470666666666666,19.951666666666664,14.518999999999998,14.84,59.313333333333325,20.348,16,0,27,0,15
2019,10,31,31,100.0,True,19.915483870967744,26.833870967741937,13.677419354838708,13.156451612903224,126.73999999999998,67.67387096774193,12.856129032258064,4,0,19,2,4
2019,11,30,30,100.0,True,8.873666666666667,15.558,3.3133333333333335,12.244666666666665,73.90000000000002,75.32933333333334,10.953333333333331,0,4,20,1,6
2019,12,31,31,100.0,True,8.076451612903226,13.439032258064515,3.212903225806451,10.226129032258065,171.09,81.73032258064514,8.893548387096772,0,8,18,2,7
2020,1,31,31,100.0,True,7.668387096774193,12.796774193548389,2.9906451612903227,9.806129032258065,169.39,85.3341935483871,9.220645161290324,0,9,18,2,6
2020,2,29,29,100.0,True,8.242068965517241,13.358965517241378,3.4834482758620697,9.87551724137931,231.43,86.46206896551725,10.199655172413792,0,10,15,1,4
2020,3,31,31,100.0,True,13.975806451612906,19.190322580645162,9.153548387096773,10.036774193548391,123.07000000000002,86.21096774193548,12.926774193548388,0,3,19,1,10
2020,4,30,30,100.0,True,15.297,21.696999999999996,8.956,12.741000000000001,152.36,76.37033333333333,22.11433333333333,0,0,20,1,11
2020,5,31,31,100.0,True,18.851935483870967,24.323548387096775,13.416129032258064,10.90741935483871,157.9,80.30225806451614,21.611935483870965,0,0,16,3,8
